Date,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MS,MSFT,NKE,ORCL,PFE,PG,T,VZ,WMT,XOM
2001-01-01,29.06430435180664,38.221038818359375,11.81649112701416,24.09343719482422,16.149595260620117,23.176687240600586,120.36677551269531,79.01922607421875,27.94719123840332,55.376312255859375,21.045421600341797,23.85007667541504,26.444442749023438,14.093473434448242,15.60008716583252,41.473899841308594,18.60773277282715,5.109186172485352,23.20554542541504,16.373682022094727,18.315011978149414,6.547165393829346,14.233514785766602,12.113245010375977,18.815696716308594
2001-02-01,27.119050979614258,40.6384391784668,11.201004028320312,15.244427680969238,16.611143112182617,23.55725860595703,121.72802734375,63.80597686767578,24.642221450805664,49.393699645996094,16.246213912963867,24.92568588256836,22.602981567382812,12.885807991027832,15.626665115356445,31.942764282226562,17.979219436645508,3.625004529953003,15.138373374938965,16.319284439086914,18.0612735748291,6.502709865570068,12.91292953491211,10.682262420654297,18.122549057006836
2001-03-01,25.52452850341797,36.50759506225586,11.949530601501465,10.176360130310059,17.15578269958496,21.76858139038086,109.5814437866211,59.18133544921875,24.9901180267334,47.60861587524414,14.974822044372559,22.475784301757812,21.750389099121094,10.973464965820312,14.11182975769043,26.238876342773438,16.665054321289062,3.747602701187134,11.656546592712402,14.886910438537598,16.037370681762695,6.0841898918151855,12.860757827758789,10.769694328308105,18.20635414123535
2001-04-01,26.22907829284668,40.49846649169922,13.516599655151367,10.927717208862305,18.867448806762695,23.024459838867188,127.49986267089844,63.35395050048828,27.33575439453125,56.99370574951172,17.591323852539062,24.790945053100586,23.242389678955078,11.264212608337402,14.616774559020996,30.795129776000977,20.645627975463867,3.8895950317382812,12.875590324401855,15.741228103637695,15.38409423828125,5.623412609100342,14.365965843200684,11.050299644470215,19.914615631103516
2001-05-01,26.08624839782715,41.212745666503906,14.685903549194336,12.395049095153809,18.76780128479004,24.067222595214844,128.73471069335938,66.21704864501953,28.606796264648438,55.3404541015625,15.371777534484863,24.911714553833008,24.005367279052734,11.559298515319824,16.094396591186523,32.03324890136719,21.081392288208008,3.8235433101654053,12.190374374389648,15.592178344726562,16.558496475219727,5.913901329040527,14.420738220214844,11.0524320602417,19.948322296142578
2001-06-01,24.030065536499023,36.531593322753906,13.571447372436523,11.71286678314209,17.80466079711914,21.989307403564453,128.73471069335938,59.741600036621094,27.41703224182129,56.24989318847656,16.65703010559082,25.76699447631836,21.719593048095703,10.974011421203613,14.382906913757324,31.648906707763672,22.245466232299805,3.9063403606414795,15.138373374938965,14.597094535827637,16.44508171081543,5.503158092498779,14.06580638885498,10.422388076782227,19.730409622192383
2001-07-01,24.97764015197754,38.456729888916016,14.94079875946045,12.369301795959473,17.979759216308594,20.056018829345703,114.28491973876953,57.903358459472656,29.256668090820312,52.14141845703125,16.97592544555664,27.902206420898438,21.148164749145508,10.919278144836426,15.488471984863281,29.47590446472168,20.17024040222168,4.429935932159424,14.405360221862793,15.023530006408691,18.306100845336914,6.1858978271484375,14.236690521240234,11.955888748168945,18.869543075561523
2001-08-01,22.601818084716797,33.64061737060547,13.64708137512207,10.509401321411133,17.853845596313477,19.35576820373535,107.80248260498047,55.85186004638672,26.68937110900879,49.53459930419922,15.922402381896973,27.185333251953125,19.387287139892578,11.915726661682129,15.961526870727539,26.38304328918457,17.384990692138672,4.6581878662109375,9.728400230407715,13.962910652160645,19.217327117919922,5.666428089141846,13.240007400512695,10.276933670043945,18.14205551147461
2001-09-01,18.03428840637207,22.07809829711914,12.22778606414795,7.838612079620361,16.791749954223633,14.172411918640137,98.05018615722656,49.75071334838867,22.304859161376953,45.51583480834961,11.647241592407227,28.66669273376465,16.803955078125,11.470146179199219,14.42542552947998,22.921344757080078,15.593160629272461,4.360994338989258,10.023197174072266,14.654563903808594,18.864852905273438,6.52657413482666,14.328324317932129,10.58705997467041,17.902984619140625
2001-10-01,18.263900756835938,21.484952926635742,12.205958366394043,10.8891019821167,17.544649124145508,14.149577140808105,96.40242004394531,54.49919509887695,22.223487854003906,53.62947082519531,13.91514778137207,29.965503692626953,17.399349212646484,11.850116729736328,13.856710433959961,24.19228744506836,17.72019386291504,4.604240417480469,10.8040189743042,15.312376976013184,19.121427536010742,5.278603553771973,13.189690589904785,11.010428428649902,17.925703048706055
